Papers Past	Waimate Daily Advertiser	6941	National Library of New Zealand	3.84142204440236
Papers Past	New Zealand Gazette and Wellington Spectator	6576	National Library of New Zealand	3.81796180453199
Papers Past	Progress	6309	National Library of New Zealand	3.79996052740598
Papers Past	New Zealand Illustrated Magazine	6058	National Library of New Zealand	3.78232926899684
Papers Past	Hawke's Bay Weekly Times	2909	National Library of New Zealand	3.46374372124706
Papers Past	New Zealand Colonist and Port Nicholson Advertiser	1818	National Library of New Zealand	3.25959387888595
Papers Past	Kai Tiaki	1603	National Library of New Zealand	3.20493352235414
Papers Past	Fair Play	1412	National Library of New Zealand	3.14983469671578
Papers Past	Waiapu Church Times	471	National Library of New Zealand	2.6730209071289
Papers Past	New Zealand Advertiser and Bay of Islands Gazette	297	National Library of New Zealand	2.47275644931721
Papers Past	Albertland Gazette	131	National Library of New Zealand	2.11727129565576
Pātaka Ipurangi - Manawatu Memory Online	Pātaka Ipurangi - Manawatu Memory Online	4507	Palmerston North City Library	3.65388755807098
Picture Wairarapa	Matapihi	10738	Wairarapa Archive	4.03092339962722
Powerhouse Museum	Powerhouse Museum	222	Powerhouse Museum	2.34635297445064
Preventing Injuries	Preventing Injuries	43	Accident Compensation Corporation	1.63346845557959
Public Address	Hard News	1917	Public Address	3.28262211287806
Public Address	Public Address Radio	533	Public Address	2.72672720902657
Public Address	Cracker	281	Public Address	2.44870631990508
Public Address	Field Theory	249	Public Address	2.39619934709574
Public Address	Random Play	238	Public Address	2.37657695705651
Public Address	OnPoint	207	Public Address	2.31597034545692
Public Address	Busytown	146	Public Address	2.16435285578444
Public Address	Up Front	138	Public Address	2.13987908640124
Public Address	Southerly	125	Public Address	2.09691001300806
Public Address	Public Address	112	Public Address Radio	2.04921802267018
Public Address	Legal Beagle	105	Public Address	2.02118929906994
Public Address	Radiation	89	Public Address	1.94939000664491
Public Address	Capture	61	Public Address	1.78532983501077
Public Address	Muse	54	Public Address	1.73239375982297
Public Address	Speaker	41	Public Address	1.61278385671974
Public Address	Notes & Queries	5	Public Address	0.698970004336019
Public Health Surveillance reports	Public Health Surveillance reports	262	Ministry of Health	2.41830129131975
Public Health Surveillance reports	Public Health Surveillance reports	262	Institute of Environmental Science and Research Ltd (ESR)	2.41830129131975
Public lectures, seminars and interviews	Public lectures, seminars and interviews	223	The University of Auckland Library	2.34830486304816
Puke Ariki	Matapihi	21467	Puke Ariki	4.33177135629093
Puke Ariki	Swainson/Woods Collection	5989	Puke Ariki	3.77735431308421
Puke Ariki	Greenfield, Pat	2686	Puke Ariki	3.4291060083327
Puke Ariki	Buist, Alastair	1368	Puke Ariki	3.1360860973841
Puke Ariki	Rigby Allan Collection	696	Puke Ariki	2.84260923961056
Puke Ariki	Caleb Wyatt	357	Puke Ariki	2.55266821611219
Puke Ariki	New Plymouth Harbour Board	229	Puke Ariki	2.35983548233989
Puke Ariki	Feaver	222	Puke Ariki	2.34635297445064
Puke Ariki	Brian Bridgeman Bottle Collection	176	Puke Ariki	2.24551266781415
Puke Ariki	John Houston Collection	167	Puke Ariki	2.22271647114758
Puke Ariki	Charters & Guthrie	115	Puke Ariki	2.06069784035361
Puke Ariki	Butler, Frederick Burdett	114	Puke Ariki	2.05690485133647
Puke Ariki	James W. Chapman-Taylor	110	Puke Ariki	2.04139268515822
Puke Ariki	Cassels, Richard	107	Puke Ariki	2.02938377768521
Puke Ariki	Graham Collection	82	Puke Ariki	1.91381385238372
Puke Ariki	New Plymouth Embroiderers' Guild Collection	79	Puke Ariki	1.89762709129044
Puke Ariki	Rowan Studios collection	77	Puke Ariki	1.88649072517248
Puke Ariki	North Taranaki Scout District	74	Puke Ariki	1.86923171973098
Puke Ariki	Street Homestead Collection	69	Puke Ariki	1.83884909073726
Puke Ariki	Hellyar, Varley	63	Puke Ariki	1.79934054945358
Puke Ariki	Diana Smith Collection	58	Puke Ariki	1.76342799356294
Puke Ariki	Geraldine Manning Collection	52	Puke Ariki	1.7160033436348
Puke Ariki	Duffill architectural plans	50	Puke Ariki	1.69897000433602
Puke Ariki	Reid, A. W	49	Puke Ariki	1.69019608002851
Puke Ariki	W.H. Skinner Collection	48	Puke Ariki	1.68124123737559
Puke Ariki	Plumb	47	Puke Ariki	1.67209785793572
Puke Ariki	Hemingway Collection	47	Puke Ariki	1.67209785793572
Puke Ariki	Dr Peter Wilson Collection	46	Puke Ariki	1.66275783168157
Puke Ariki	Peter Lambert collection	39	Puke Ariki	1.5910646070265
Puke Ariki	Early Colonist Collection	38	Puke Ariki	1.57978359661681
Puke Ariki	Johnson Collection	38	Puke Ariki	1.57978359661681
Puke Ariki	Taranaki Schools Art Cooperative	33	Puke Ariki	1.51851393987789
Puke Ariki	Nell Christie Collection	33	Puke Ariki	1.51851393987789
Puke Ariki	Richmond / Atkinson Collection	30	Puke Ariki	1.47712125471966
Puke Ariki	Kirk, Graham	27	Puke Ariki	1.43136376415899
Puke Ariki	Fashion Plate Collection	26	Puke Ariki	1.41497334797082
Puke Ariki	Whites Limited	26	Puke Ariki	1.41497334797082
Puke Ariki	Caleb Wyatt Jnr	25	Puke Ariki	1.39794000867204
Puke Ariki	Apex Architectural Plans	21	Puke Ariki	1.32221929473392
Puke Ariki	Jenkins-Drake	20	Puke Ariki	1.30102999566398
Puke Ariki	Ivon Watkins-Dow Ltd	18	Puke Ariki	1.25527250510331
Puke Ariki	Chong/Johnson Collection	17	Puke Ariki	1.23044892137827
Puke Ariki	South Taranaki Lodge #467	15	Puke Ariki	1.17609125905568
Puke Ariki	King, Thomas	14	Puke Ariki	1.14612803567824
Puke Ariki	Spear, Sylvia	12	Puke Ariki	1.07918124604762
Puke Ariki	Moa-Nui Collection	11	Puke Ariki	1.04139268515823
Puke Ariki	New Plymouth Potters Exhibition winner	10	Puke Ariki	1
Puke Ariki	Dental Health Posters	9	Puke Ariki	0.954242509439325
Puke Ariki	Daryl Hicks Collection	9	Puke Ariki	0.954242509439325
Puke Ariki	Bleakley Collection	9	Puke Ariki	0.954242509439325
Puke Ariki	New Plymouth Courts Collection	8	Puke Ariki	0.903089986991944
Puke Ariki	John Bevan Ford Collection	8	Puke Ariki	0.903089986991944
Puke Ariki	Order of St. John North Taranaki Area	8	Puke Ariki	0.903089986991944
Puke Ariki	Edgar Collins Architectural Plans	8	Puke Ariki	0.903089986991944
Puke Ariki	William David Kemp	7	Puke Ariki	0.845098040014257
Puke Ariki	Scanlon Collection	6	Puke Ariki	0.778151250383644
Puke Ariki	Aris, Bernard	5	Puke Ariki	0.698970004336019
Puke Ariki	Mount Egmont Lodge No.670 EC	5	Puke Ariki	0.698970004336019
QuakeStories	CEISMIC	599	Ministry for Culture and Heritage	2.77742682238931
QuakeStudies Repository	CEISMIC	13523	UC QuakeStudies	4.13107304803435
QuakeStudies Repository	Fairfax Media Photographs	3972	UC QuakeStudies	3.59900923982334
QuakeStudies Repository	Community Collection	3406	UC QuakeStudies	3.53224464362658
QuakeStudies Repository	Community Photograph Collection	2834	UC QuakeStudies	3.45239984591144
QuakeStudies Repository	University of Canterbury Staff Collection	2549	UC QuakeStudies	3.40636983546927
QuakeStudies Repository	Fairfax Media Photographs September 2010	2538	UC QuakeStudies	3.40449161775869
QuakeStudies Repository	University of Canterbury Photographic Services	1520	UC QuakeStudies	3.18184358794477
QuakeStudies Repository	Environment Canterbury Photograph Collection	1274	UC QuakeStudies	3.10516942799933
QuakeStudies Repository	Environment Canterbury Collection	1274	UC QuakeStudies	3.10516942799933
QuakeStudies Repository	Fairfax Media Photographs February 2011	1268	UC QuakeStudies	3.10311925354571
QuakeStudies Repository	New Zealand Defence Force Earthquake Collection	836	UC QuakeStudies	2.92220627743902
QuakeStudies Repository	New Zealand Historic Places Trust Pouhere Taonga Collection	328	UC QuakeStudies	2.51587384371168
QuakeStudies Repository	UC QuakeBox Project	301	UC QuakeStudies	2.47856649559384
QuakeStudies Repository	Steve Taylor's Photographs and Video	274	UC QuakeStudies	2.43775056282039
QuakeStudies Repository	Mark Lincoln's Photographs and Videos	227	UC QuakeStudies	2.35602585719312
