22689738	133	http://natlib.govt.nz/records/22689738	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE259137&dps_func=thumbnail	Beytagh, Dennis A L, 1924- :New Zealand / Beytagh. R E Owen, Government Printer, Wellington, New Zealand, 1960.
22748526	133	http://natlib.govt.nz/records/22748526	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE10163206&dps_func=thumbnail	Two glasses of beer, one half empty; man in the background
23105652	133	http://natlib.govt.nz/records/23105652	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1058868&dps_func=thumbnail	Three men in a sitting room
22111221	132	http://natlib.govt.nz/records/22111221		Timeframes [electronic resource].
22798359	132	http://natlib.govt.nz/records/22798359	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE318525&dps_func=thumbnail	500 lb cheese
22890348	132	http://natlib.govt.nz/records/22890348	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1237093&dps_func=thumbnail	View of part of the town of Sora, Italy, World War II - Photograph taken by George Kaye
23062857	132	http://natlib.govt.nz/records/23062857	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE285103&dps_func=thumbnail	Three children in a boat in Balaena Bay, Wellington
22322144	131	http://natlib.govt.nz/records/22322144	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1238915&dps_func=thumbnail	Members of New Zealand Division camped alongside waterfall at Isola del Liri, Italy, World War II - Photograph taken by George Kaye
22158243	130	http://natlib.govt.nz/records/22158243		Index New Zealand : INNZ.
20657113	129	http://beta.uat.digitalnz.org/records/20657113		Betrayal : cover story : New Zealand's biggest bank robbery and the cold-blooded murder that followed
23121955	129	http://natlib.govt.nz/records/23121955	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1238925&dps_func=thumbnail	General view of boat race called 'The Balsorano Bludger's Scramble' at 24 NZ Battalion's aquatic derby at Arce, Italy, World War II - Photograph taken by George Kaye
30666309	129	http://natlib.govt.nz/records/30666309		Letter to Tamati Te Ito Ngamoke from Te Watarauihi
29855190	126	http://natlib.govt.nz/records/29855190		Sunset over Cairo [electronic resource : sound recording] / Listen Lisse.
22687112	125	http://natlib.govt.nz/records/22687112	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE301986&dps_func=thumbnail	German 75mm gun captured north of Rimini, Italy, during World War II - Photograph taken by P W Hector
23030362	125	http://natlib.govt.nz/records/23030362	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE395666&dps_func=thumbnail	Te Waha O Rerekohu, pohutukawa tree at Te Araroa
22723723	124	http://natlib.govt.nz/records/22723723	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE188505&dps_func=thumbnail	Louisa Jane Seddon and the Queen of Niue
22826291	124	http://natlib.govt.nz/records/22826291	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1157648&dps_func=thumbnail	C A Schiske with ammunition stamped 25 pdr, Sangro River Front, Italy, World War II
29941733	124	http://natlib.govt.nz/records/29941733	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE10634739&dps_func=thumbnail	Two unidentified male youths outside tent door, including a view of tent interior, probably Christchurch district
23161298	122	http://natlib.govt.nz/records/23161298	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1237451&dps_func=thumbnail	Power house at Isola del Liri, Italy, demolished by retreating Germans in World War II - Photograph taken by George Kaye
30620310	122	http://natlib.govt.nz/records/30620310		National Digital Heritage Archive [electronic resource] : NDHA : [web site].
22760507	121	http://natlib.govt.nz/records/22760507		Springbok tour
23220181	121	http://natlib.govt.nz/records/23220181	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE53228&dps_func=thumbnail	Man `catching' a shark
